order_item_id,order_id,product_id,unit_price
57d1d267-cdaa-49dd-8106-f88543491164,8d9a5c5a-ae3f-4ead-8f25-5f6b78fb1d44,acebc237-9a34-4ff8-8384-3223440f7b7f,90.38
2767eea6-a110-42a7-9131-97d992fce064,e05bab46-416b-4206-ac3f-2ab872b6db51,9211af89-9be9-4ff4-a6c9-af2bca70595a,49.13
c15c45fb-754c-40dd-9bbd-b7ca402afab6,e05bab46-416b-4206-ac3f-2ab872b6db51,2e7e36b5-5547-4239-85a2-c38943ae9510,403.22
0028dfc8-9308-4802-9236-b6d8ccaf1ca5,e05bab46-416b-4206-ac3f-2ab872b6db51,f38b20df-75c9-4e85-98b3-3829fd3951b4,320.57
beb1ca6b-2440-41c0-9e83-5091f54c78a2,e05bab46-416b-4206-ac3f-2ab872b6db51,50968112-f131-4e99-a816-16cb8751a6e4,60.79
fd071895-72cc-4840-89ac-00f72554a16b,9b6ca048-942f-4351-96b8-83f1553663cc,f05ef533-5e79-4676-9f20-224079adc01c,193.36
6945a2c2-a915-4876-93e8-348a0fd07521,9b6ca048-942f-4351-96b8-83f1553663cc,b844cee6-130e-48b8-a591-0e2390ce1c32,53.27
6bff5796-3550-4f69-b9e7-d445e0bda3d9,9b6ca048-942f-4351-96b8-83f1553663cc,160d75b1-f1ad-465f-876b-dd8ac0ef04a5,233.77
a71c267f-dba6-4b03-bbbf-a6f8b7566598,9b6ca048-942f-4351-96b8-83f1553663cc,0428dee3-d273-4fd4-bf39-54cf8f2cf0ac,354.75
0027280d-f94a-4aad-b372-b159007b2c3f,ca5eb88b-e638-4c49-b0b7-998d9da525d5,60c63f69-d170-469d-a775-ac3756e7a091,143.92
c0345383-f9ba-4ba7-9320-bca0458f1382,ca5eb88b-e638-4c49-b0b7-998d9da525d5,28bf4f94-16d4-42a8-8c8e-2371af0e8fa0,287.74
36c06018-ce5e-44c3-b220-566a61f53fed,ca5eb88b-e638-4c49-b0b7-998d9da525d5,8fafbb54-7854-41f6-9ffb-57ddb50aab8e,244.22
95321925-3a39-4624-8a31-28068ae662cf,d665cb0b-511c-45b8-b7b9-d552923207c9,18ff1136-3ec8-47ee-96aa-ff4db579e857,44.55
2518854a-bf0a-4056-b0d5-fd287fd92e9c,d665cb0b-511c-45b8-b7b9-d552923207c9,3d9a1be2-72ee-4cf9-bc9d-ef8b6b02d031,129.98
feedb322-c57d-4dfd-8f89-491ce78884d2,73dfa818-f09c-4774-a28c-088142b39c76,5f8d3e21-a12d-4ff1-928c-b4a26e03f7d5,170.52
cff4ac5f-7bc1-4fb1-a442-e988301e6efe,73dfa818-f09c-4774-a28c-088142b39c76,525d2c53-2c58-40b1-889d-ff1ba7b806b9,229.46
2d0fcdbc-b595-4076-a861-b4ba91f11321,73dfa818-f09c-4774-a28c-088142b39c76,08525686-bddd-4c46-ac47-c35d61f70e40,59.69
4250d2f9-56af-46f8-a361-922411cef9fa,73dfa818-f09c-4774-a28c-088142b39c76,5fd1eef4-c97a-43d3-a7e9-79e12594f42a,180.88
a104f563-4669-4a8f-abc7-1a8a902fe45d,2628da3e-3b7f-4453-91ba-4f04a537443d,786ba8fd-0d19-42ee-89dc-08082efa43a0,350.78
83f6745f-2a86-4290-853c-5d88ffb13a67,2628da3e-3b7f-4453-91ba-4f04a537443d,ba9429f5-6527-4c3a-9f62-df0b73bb7f4c,51.58
1b152f68-fdd3-45f0-b314-f13488022e7e,2628da3e-3b7f-4453-91ba-4f04a537443d,84109f60-1b88-457a-add6-dc91563b5c95,181.66
d6050c14-7483-41d7-a349-5850679fb4f7,a70c3ca6-8dea-41d2-bb06-5b138d9ef6a3,bb548650-1283-4b0a-b9b1-8abe50bfc843,173.13
cda683b3-85cc-4904-8bb7-c3c7d5928db7,a70c3ca6-8dea-41d2-bb06-5b138d9ef6a3,2bb85878-7f14-4af7-b70d-0a07c32ab4a0,310.35
6f130ed6-8669-4703-943e-bfeae5698e05,a70c3ca6-8dea-41d2-bb06-5b138d9ef6a3,f2f5ebf9-526c-4697-bc87-5bc75fb35321,148.24
87827f33-7758-429b-83af-c8fd66991354,a70c3ca6-8dea-41d2-bb06-5b138d9ef6a3,db6cbe35-c7f4-44e4-acdb-c61df514fef9,414.27
1f5390b6-6773-4902-94f4-647d8026d24c,7e09d3d8-25da-4f50-9818-814ebcb077c7,c166c40f-a399-4d82-a90a-53d0d12cc5b9,290.03
cdb9f2f4-d423-465d-98f6-535392ee724c,d43c974d-19b3-41c6-9124-0b64a0eebc6d,4bef7749-4f36-466b-a3af-717977ead2f7,299.13
66072b51-bc81-4ce9-b598-d0911d399284,d43c974d-19b3-41c6-9124-0b64a0eebc6d,142c1b09-3cbc-4d8a-97b3-8b4906993424,144.32
0d07912e-e89e-4915-99ec-1b25c323da3d,d43c974d-19b3-41c6-9124-0b64a0eebc6d,43498466-7809-47d4-91ec-e5de73bc9a7d,297.33
8378ddcf-62ff-48ff-aadb-e4de5e23d101,f9476528-a882-4195-8b4c-a6e650ce753d,f85c850f-0027-4b6b-a536-87191424fa9d,288.6
1697b343-8c2c-47ac-b368-727f4fdc5304,2082d839-e8cf-484c-a65f-b11672fab6a6,b5438b10-4d15-40ba-bf40-7ebc29929462,224.85
cac0e772-b081-43be-83e4-90496f462c9a,0ad19805-1ebd-4534-8675-9050e6a9e852,e7fbe4a4-ee00-467a-a861-fea954a5c4f8,104.81
99b5b0b0-15f4-45be-8b17-9f4334831e18,0ad19805-1ebd-4534-8675-9050e6a9e852,04b1033e-e283-4937-a61f-12eddbf89430,435.33
d374a40e-cd6f-4672-992a-31e9a1c0d301,04e73d09-c68f-4a24-99c5-f7b9fe57a4f5,2abbc498-3bb6-447b-ad9c-e293ce86f383,231.4
fc00f74d-dc7d-4579-96c6-7326e3512a2a,04e73d09-c68f-4a24-99c5-f7b9fe57a4f5,66734b02-9ed9-4bd0-9795-22aad3edb64c,125.13
1272b1bc-71cb-4ede-bb91-ecee021edc40,04e73d09-c68f-4a24-99c5-f7b9fe57a4f5,4bef7749-4f36-466b-a3af-717977ead2f7,299.13
0f28c948-622a-4b72-8d90-93fd57f99492,04e73d09-c68f-4a24-99c5-f7b9fe57a4f5,777a3067-cf80-4a63-b406-1d5840f12d0d,9.97
f8db7f2b-f9ad-4536-8d2e-e76261314ec8,2128f3e4-910c-4783-b34f-78ba4a114417,93f09cee-12b2-4b4b-a4dd-09a76b530fbd,131.66
14257e4e-7b0d-44ea-8be8-6c263d93c2b1,2128f3e4-910c-4783-b34f-78ba4a114417,c6fd3e0c-43a8-40e7-b64e-29a119dff036,274.26
52a347cf-f433-41d6-8a6f-5cd020d0f6fe,2128f3e4-910c-4783-b34f-78ba4a114417,41519764-a891-4068-b7cf-58cfdacf6edb,380.16
e7f71f29-1f80-4944-808c-6ea43bdc9294,1c3df772-41d0-43d1-be38-b6228ca8bb9c,160d75b1-f1ad-465f-876b-dd8ac0ef04a5,233.77
bca6deea-65e4-447f-82c3-45bddf2b14ef,1c3df772-41d0-43d1-be38-b6228ca8bb9c,e73f00dc-44a1-4322-85d9-b0a2437d5e65,219.14
8ec32633-7308-45de-87d0-274cdbb6c93f,1c3df772-41d0-43d1-be38-b6228ca8bb9c,c64b48c3-e1f7-4f61-a2e7-0a8a210b0d85,384.03
e6f72d02-bbbb-4416-b1bb-eb81f9cc0d47,1c3df772-41d0-43d1-be38-b6228ca8bb9c,426cbad4-b1dc-4ccd-ab1b-3ca80ee17d7a,256.64
08291b7c-6fd2-4d84-b8bb-67b878ac5ba3,d64ed313-84f6-4f71-9a27-cf03519e3e89,72e917b7-d4c6-4741-b612-502086ba0b2e,365.71
50ed22cb-998c-4a6c-a945-193660557123,d64ed313-84f6-4f71-9a27-cf03519e3e89,6f7429f2-9c5c-4874-a2e3-60f99918fb8a,21.64
f27da7f3-94d1-4a8f-91f1-4c29ee1dc7c9,d64ed313-84f6-4f71-9a27-cf03519e3e89,c9154faa-5a8a-48e3-a033-239a7ea60d71,238.33
d16b8ddf-70e4-4ef0-b5b0-59bbdf23d5c1,d64ed313-84f6-4f71-9a27-cf03519e3e89,88b68e47-9ec0-4c8c-b73d-02b3cd03bb21,427.32
15da20fc-bffa-4a03-80de-2e929f99f315,048bb07d-8868-4e4d-9a30-4c52b8ac0602,7a2b7857-6a26-4c25-ab11-8188690707e3,267.61
8aee6ca5-60ca-4e16-b9f5-8085b530afe8,048bb07d-8868-4e4d-9a30-4c52b8ac0602,bc105bf3-c461-4500-b182-538705888ba2,161.78
50bb6dfd-5c53-4c56-b4a2-f770da3933f7,048bb07d-8868-4e4d-9a30-4c52b8ac0602,6ca92199-05f2-4412-a291-93170cc587e7,350.17
56f8d393-9164-4b98-8dd6-23c8a2d9f0c1,048bb07d-8868-4e4d-9a30-4c52b8ac0602,f8ad8e00-6222-4d19-97ce-e4ea5e27f02b,249.49
2658f30c-fac6-48af-ba14-5810fbe813eb,e07d0be2-0836-4964-b104-a24895a19533,71fc3b50-3458-499d-83c8-4d08ffed0fe4,334.93
39f6fbc4-4414-46c4-bd45-b5cd95b8b630,1a418276-cf83-42ac-a1fc-7a7f53311ac0,83b9b6d9-acd2-4214-ae35-3005eed4a2dc,35.26
3c7c513f-012e-48fd-8b2b-58753ddc3723,7850a9d5-bb1c-4ee9-8407-b70460c00cbb,160d75b1-f1ad-465f-876b-dd8ac0ef04a5,233.77
c63b220d-6d42-4d69-bd3a-e641dad67530,404b0955-3618-4aa9-b168-c2b4160dccb8,767d1761-73da-4262-ab19-5ebbfe41a0fd,27.58
90ee9f82-76a1-4f97-9290-fc1635c521c1,404b0955-3618-4aa9-b168-c2b4160dccb8,46f37acc-a748-4ad1-8b44-e6e2d1a0c1d9,114.59
346a8b08-1704-4dd9-874d-49970c519e5b,404b0955-3618-4aa9-b168-c2b4160dccb8,1b61c6d0-5e26-42d0-a7bc-e622e4a90a6e,347.9
9b2e55ad-180c-464b-b114-383b85c429eb,404b0955-3618-4aa9-b168-c2b4160dccb8,e5902be9-ca2c-42f0-9107-f9438de4100c,427.38
cabc3daf-2826-4ea9-be0b-cc8cf107d286,aa2f8dad-1dbf-49d6-b097-9b2cd0b125ab,9109653f-48b9-4c98-802e-8d299f3615df,284.29
8b04075a-3a2d-4b75-87b9-71925eac5d06,281335d1-c567-4bc1-874d-c3d9ac9daac7,f7d9c60b-a54c-4b6e-ba5c-2129e0d501ff,137.34
32565706-d2de-4751-9348-af1374827bcc,281335d1-c567-4bc1-874d-c3d9ac9daac7,a96a4932-c7b2-49c4-b0a7-758c52b8a360,434.34
91a160c0-66ff-47a6-bd2c-27152f32715a,281335d1-c567-4bc1-874d-c3d9ac9daac7,38376d8e-5928-4b87-89c2-54f69aa1ad5f,340.58
281e65cd-65cb-4047-a99e-ae7aac719a5c,281335d1-c567-4bc1-874d-c3d9ac9daac7,32e0cf46-6552-440e-9a0f-363ee7bd3866,23.63
d165f044-86d7-4445-9732-cf69bebb3bf4,9a770981-da97-442f-ab90-58b2c01da24a,1bc71ddf-4650-4a2b-9066-40ec2bb0b07c,290.48
01638a11-df8c-4c39-8311-313d323e40c4,39cddcbd-f4be-45d9-8eb5-f7151f12eadd,43498466-7809-47d4-91ec-e5de73bc9a7d,297.33
fb0e59df-b1ef-4f29-8d3c-5744302ef410,39cddcbd-f4be-45d9-8eb5-f7151f12eadd,11656b1b-7853-4d5e-95d1-52624584b395,390.79
07b47a98-77a3-42c9-80f0-61f4a1846d9d,39cddcbd-f4be-45d9-8eb5-f7151f12eadd,801831f0-7d68-4ddb-97a3-6fce546c679b,445.72
d4ef4175-2043-4a88-8b68-b4d113dcfbb7,6f29c09e-22ff-4979-b424-721b12ca7eb2,b21b7c8a-6416-4e13-9ebb-f1783d0cc01d,226.66
1bddde0c-0e69-45f3-aad0-4cfd86f18bbd,6f29c09e-22ff-4979-b424-721b12ca7eb2,a3080a63-25e7-4038-bef9-498470984c97,236.07
86763fa1-b0db-4d85-8b9c-724d29047d9a,6f29c09e-22ff-4979-b424-721b12ca7eb2,5e2caf3a-14da-410c-aeb7-13369402a0e5,117.72
1c26d51e-2886-485e-9725-6ad83069260d,6f29c09e-22ff-4979-b424-721b12ca7eb2,08dd4fa1-8283-4dc4-8f2a-d1a82f5c85fa,148.87
e80d2f6e-258a-41c1-a40a-fc364abc13d8,de27f566-d535-41d9-852b-95b584583ea1,e7729828-a29c-4f85-8533-ff3d57196e42,365.43
f36dbf68-57dc-41ff-92c9-b4b60a482127,de27f566-d535-41d9-852b-95b584583ea1,18ff1136-3ec8-47ee-96aa-ff4db579e857,44.55
136b8511-65b0-4d56-b3bd-0d4d48ecaf5d,de27f566-d535-41d9-852b-95b584583ea1,acbbe7fa-db46-4a61-a247-aace630f7912,166.36
241907cd-b0af-4d89-8065-e86c21bf89fd,3ac43b66-47f4-477a-80da-d1e9e6fe8410,1bc71ddf-4650-4a2b-9066-40ec2bb0b07c,290.48
36cf93e7-de7a-4371-b271-619c07ab46f5,42186e5a-469f-402f-a109-3d08082d58a7,f2f5ebf9-526c-4697-bc87-5bc75fb35321,148.24
3484f775-cc50-47a7-a0f6-906f1ca25b4c,42186e5a-469f-402f-a109-3d08082d58a7,a32372a0-690a-46e1-93b4-6e69d52d1910,45.15
c65b5360-554e-4ef5-bcf3-351c3e98845d,6e1ba929-cc8b-4318-ae2c-11f379bdfbf1,f0ebe378-f0c1-48e5-adaa-96e6cd7ce37e,107.38
a50e9019-4bed-469e-bb77-015d771b2699,f9c7140e-c6ca-4350-956b-d530d8ad8336,25ed11d8-1b34-4b50-a3fe-3bd5dc2d3117,51.18
cabb22c1-1570-4c58-9c37-bafd7fa68fde,10f625eb-a354-486d-8eb8-618c49520872,ae68f131-344d-4894-8da1-46b3bf51751a,285.61
aaf6c7ed-ac33-4ebe-aab7-efac7f8ddf9f,10f625eb-a354-486d-8eb8-618c49520872,71fc3b50-3458-499d-83c8-4d08ffed0fe4,334.93
391e18bc-d896-43b5-94de-28616163be92,10f625eb-a354-486d-8eb8-618c49520872,431241e9-e69e-48df-a6cf-2bc71e5eeb50,59.05
e370c270-cd86-4a99-b2eb-514951f2b8b7,10f625eb-a354-486d-8eb8-618c49520872,1ce68e1b-0ea1-47f1-b6c9-73038163d205,193.49
fdccfca0-a9c3-4444-829b-3bdd28d1bd1f,9006f92a-d37b-4d76-a5a9-fe068f1a4184,ccf7476e-b6be-4fef-a7f9-af408b0e5f7f,280.57
52c95478-5d1f-4c06-9587-0c31df9df69f,9006f92a-d37b-4d76-a5a9-fe068f1a4184,1aabfc96-8bd5-4ca1-9fdb-734b9bbfeb5f,8.65
707ca880-9f28-441d-9d10-6f4df8d333ba,9006f92a-d37b-4d76-a5a9-fe068f1a4184,33d6d27b-aa0c-41fb-a57a-9245a7ecb4f2,206.49
b6960556-47ee-4e88-b148-34a03376e409,b385075f-7008-443e-a6e8-b97fd7bb6798,58885567-ec45-46e6-8ac6-6d0792028ee7,179.68
3e1f209a-16dd-46b4-a034-14deab234746,b385075f-7008-443e-a6e8-b97fd7bb6798,e7729828-a29c-4f85-8533-ff3d57196e42,365.43
926c9735-6590-4d9c-b4cd-9c48685b3359,4d1cd0ee-aad0-45b8-a8e3-b9dc3fc39f42,ec9d9767-a5b3-465a-890f-447bb6a70c06,234.5
8aae055f-40cb-47a8-a267-2c36ced040f6,4d1cd0ee-aad0-45b8-a8e3-b9dc3fc39f42,acebc237-9a34-4ff8-8384-3223440f7b7f,90.38
0457d9f7-d11b-4b6d-afa0-f43f28961507,4d1cd0ee-aad0-45b8-a8e3-b9dc3fc39f42,e5902be9-ca2c-42f0-9107-f9438de4100c,427.38
b508fee2-8c12-46e8-bd0f-e63e40e07985,4d1cd0ee-aad0-45b8-a8e3-b9dc3fc39f42,50a13be6-822d-416b-84a5-d0dd372d180f,355.28
1deefc60-aac4-4040-9005-9a95d78e48d8,fa82dea5-ef83-439b-8fe1-1360b898c3d1,bfa703d5-3cbe-4073-b752-792a305fc987,141.42
0d93d7e6-9bfb-4ed5-9eda-068405dbe2ff,61d53823-d124-46dd-b4ee-46f2d69a3585,1bc71ddf-4650-4a2b-9066-40ec2bb0b07c,290.48
93bad610-883a-44ce-b663-1a20e4abd77d,61d53823-d124-46dd-b4ee-46f2d69a3585,7f23a781-974b-4a29-a708-aeafb89fa784,273.93
4b871dea-9abd-4878-9848-722d9c31a5e5,61d53823-d124-46dd-b4ee-46f2d69a3585,bc105bf3-c461-4500-b182-538705888ba2,161.78
37465209-47f0-40c3-bf92-c3e3c2aabca3,e61fd440-efa5-4e33-90c0-57dc1b62aeb0,5f265b5b-6fed-4191-b429-65fb105894b4,84.78
b24d8599-8272-46f4-9300-422121a1b740,e61fd440-efa5-4e33-90c0-57dc1b62aeb0,5e2caf3a-14da-410c-aeb7-13369402a0e5,117.72
7f8c4273-c5cb-46cd-b5e4-a6a306754cec,e61fd440-efa5-4e33-90c0-57dc1b62aeb0,b9d60516-28f0-4051-ab7f-b12d286b5255,309.32
c8c98833-e7ff-4d79-803a-8587d732d710,e61fd440-efa5-4e33-90c0-57dc1b62aeb0,91356cb1-02e7-4be4-95a1-940f232dd1ab,252.56
f735c827-6e4e-4603-9529-817e7bf6a33f,158ab069-296a-42f9-a8b0-1c5a84222f21,91356cb1-02e7-4be4-95a1-940f232dd1ab,252.56
5c26b7e3-715c-4b47-94b8-b6c3ad3b917f,158ab069-296a-42f9-a8b0-1c5a84222f21,d74199f1-122e-4448-9a26-2020f76274e5,328.08
43087566-e1d1-4d73-8135-de4c2d90dfca,158ab069-296a-42f9-a8b0-1c5a84222f21,4231b2f7-bb16-4aff-9117-0591648b085b,334.9
3429289e-4e35-4a38-9b60-9fbb8966664d,158ab069-296a-42f9-a8b0-1c5a84222f21,ee2ff2bb-82b6-47c4-9c1e-1e1c16750db7,289.19
61506ef0-3399-4473-81d2-d91a7e14bf6c,e4e6861a-324e-4dc8-8525-63060cd386b6,2967f92f-76af-4e64-9e59-ea3e4b8ca41b,322.16
87df0fb3-b823-4e1b-a301-2f5d26013239,e4e6861a-324e-4dc8-8525-63060cd386b6,ae68f131-344d-4894-8da1-46b3bf51751a,285.61
38899e1d-7dda-4bd5-a67c-1ea6751db4d9,e4e6861a-324e-4dc8-8525-63060cd386b6,a7c0fec6-74ad-43ab-b5dd-48142f0f4e00,223.11
b6a50f73-c328-4408-b3ab-e83602b544e8,e4e6861a-324e-4dc8-8525-63060cd386b6,250a2525-3e5c-4e2b-bded-4ab6d50f64f0,152.26
5e422980-01df-4e47-a7cc-9c75cd1c61f3,ae0c0ec6-23fe-4ae8-bfeb-4aad4ced80ff,5269b3eb-6f3e-4e59-b356-4a500e7d66e2,82.82
987bf1aa-6d3a-4b7e-808d-a36cf591178e,ae0c0ec6-23fe-4ae8-bfeb-4aad4ced80ff,992253c3-4af4-47b6-bd8f-de71dc52de09,80.65
531fd9ea-d7f8-4f27-a531-b7cbaf3c4d39,ae0c0ec6-23fe-4ae8-bfeb-4aad4ced80ff,5cfda3f3-5e12-45b1-8f5f-7d5b8c97abad,389.09
08cb7ad8-3e25-40f0-bfea-fea73555ae35,ae0c0ec6-23fe-4ae8-bfeb-4aad4ced80ff,4475cd4d-5794-4089-97f5-3ee932cce775,123.96
8569dd5f-1712-45a6-9320-44e3b89b71a2,16af9290-6662-48b2-8dc9-4ed6b0b8de95,de5e59e1-281a-4818-b8fb-4bb193c9159c,352.3
f96e9be2-b56e-4839-a15f-524707f1471e,16af9290-6662-48b2-8dc9-4ed6b0b8de95,9211af89-9be9-4ff4-a6c9-af2bca70595a,49.13
1ddd614f-ec61-4c4c-9e20-d0d9a2234682,28398046-f802-4aee-aed8-f339ae67cac2,bc105bf3-c461-4500-b182-538705888ba2,161.78
b72b19f1-579e-4945-8138-2b58ebbbcd68,28398046-f802-4aee-aed8-f339ae67cac2,f7884c11-a23b-469b-a978-15ef7ace6fa8,354.48
bd99e42b-8ec9-4fe3-a40e-0a98d73ef00b,28398046-f802-4aee-aed8-f339ae67cac2,6d398f94-c2c4-4a9e-abea-d4c7b3fdb92d,419.97
35ac57d3-6963-4420-bdd4-b4e43ac688d6,86df30b0-47d9-4966-8f3e-cb2a204f8cf8,f2f5ebf9-526c-4697-bc87-5bc75fb35321,148.24
d45cce60-810c-4e4b-833b-dcf81ae2bb0f,86df30b0-47d9-4966-8f3e-cb2a204f8cf8,ee63dbf5-de04-44b8-b034-009bc62fe428,449.83
20b31e9f-9aa4-4831-9008-cb496dd893c4,86df30b0-47d9-4966-8f3e-cb2a204f8cf8,4475cd4d-5794-4089-97f5-3ee932cce775,123.96
e6811381-97f2-4047-8592-bebb26661c69,86df30b0-47d9-4966-8f3e-cb2a204f8cf8,052a6df0-bc3f-4282-8193-396359f78825,228.51
14b5bc2b-6660-4b0f-bd63-007e10c4c286,cda5afd8-03d8-49db-84e9-1adb95f3b96a,78d7d476-09b7-4ff5-9c47-098b06449aff,83.51
dc2e6eea-c0d4-46dc-b24a-539437d31aa1,cda5afd8-03d8-49db-84e9-1adb95f3b96a,ab1eff0c-30bf-4efe-b3c9-64156c56baf0,284.69
874e3168-de7c-4960-91aa-d386f76c5f6c,f8d0a5fc-615c-4efe-a842-c9785530a892,3bb2cc56-92c2-42ed-920b-2400379f4ed8,16.63
b1859a66-315e-4d89-8bf4-af3935d87a7b,f8d0a5fc-615c-4efe-a842-c9785530a892,70ff02b2-69eb-4554-953c-432d85e41353,418.56
